"","installment","int_rate","last_pymnt_amnt","loan_amnt","purpose","application_type","revol_bal","dti","delinq_2yrs","mes","ano","grade","inq_last_6mths","mort_acc","open_acc","revol_util","total_acc","addr_state","annual_inc","emp_length","home_ownership","verification_status","loan_status"
"6018",565.62,12.12,6.34,9.74,"1",1,9.91,12.41,0,"5","2","1",0,1,10,59.3,22,"3",11.5,"2","2","0","1"
"6019",462.49,18.55,6.14,9.8,"1",1,9.96,12.79,0,"5","2","3",1,1,8,52.8,22,"4",11.13,"0","3","2","1"
"6020",521.24,19.22,6.26,9.9,"2",1,8.81,15.33,0,"12","1","3",0,0,13,40.3,16,"4",10.82,"1","2","0","1"
"6021",72.44,14.65,4.28,7.65,"1",1,7.74,4.06,0,"11","1","2",1,0,6,36.9,6,"0",10.09,"0","1","1","1"
"6022",361.48,17.99,5.89,9.21,"1",1,9.19,12.56,0,"12","0","3",0,0,7,80,13,"0",10.31,"0","2","1","1"
"6023",297.27,19.99,5.69,8.99,"1",1,7.47,4.6,0,"12","2","3",0,1,2,65.1,22,"3",11.29,"0","2","1","1"
"6024",408.37,9.76,6.01,9.45,"2",1,8.04,4.21,0,"10","2","1",0,0,7,41.3,7,"1",10.37,"0","2","1","1"
"6025",766.6,23.26,6.64,10.21,"1",1,10.2,21.29,0,"12","2","3",1,1,6,76.4,19,"3",10.92,"2","3","0","1"
"6026",713.77,12.12,3.4,10.37,"2",1,8.2,13.24,0,"10","2","1",1,1,15,13.3,24,"1",11.7,"0","2","0","1"
"6027",385.86,9.76,6.03,9.39,"1",1,10.29,21.51,0,"1","2","1",0,1,9,87.9,22,"2",11.23,"2","3","2","1"
"6028",68.99,14.65,4.23,7.6,"1",1,8.09,16.41,1,"3","0","2",0,0,9,45.2,14,"1",10.04,"0","2","0","1"
"6029",386.51,17.27,4.72,9.29,"1",1,9.02,18.85,1,"11","1","3",0,0,10,59.8,21,"0",10.55,"0","2","1","1"
"6030",828.06,21.97,6.72,10.31,"1",1,9.97,22.28,0,"5","2","3",1,1,15,89.7,44,"1",11.18,"0","3","0","1"
"6031",202.49,13.11,0,8.7,"1",1,8.7,13.29,0,"3","2","1",0,0,5,70.1,9,"0",10.55,"0","2","1","1"
"6032",429.86,6.62,6.06,9.55,"2",1,7.96,13.3,0,"2","2","0",1,1,7,16,27,"4",11,"2","3","0","1"
"6033",557.51,22.45,3.3,9.9,"1",1,9.78,14.11,1,"1","2","3",1,1,6,84.7,15,"2",11.41,"2","3","0","1"
"6034",927.1,19.99,6.83,10.46,"2",1,8.75,10.96,0,"11","2","3",1,0,11,23.4,26,"1",11.7,"0","1","0","1"
"6035",934.85,7.62,6.84,10.31,"2",1,9.27,10.29,0,"4","2","0",1,1,8,16.6,18,"2",11.1,"0","3","0","1"
"6036",624.41,22.45,3.47,10.02,"1",1,9.64,10.51,0,"7","2","3",1,0,15,60.6,21,"1",10.93,"0","2","0","1"
"6037",456.54,6.03,6.12,9.62,"2",1,8.83,13.73,0,"12","2","0",1,1,12,16.9,29,"3",10.6,"0","2","0","1"
"6038",135.79,15.31,4.91,8.27,"0",1,8.61,12.06,0,"11","2","2",1,0,8,86,13,"1",10.46,"1","2","2","1"
"6039",332.72,12.12,5.3,9.21,"1",1,8.84,21.6,0,"10","1","1",1,1,14,28.5,26,"3",10.37,"1","3","1","1"
"6040",306.16,13.67,5.72,9.1,"2",1,8.9,17.61,0,"2","0","1",1,0,13,46.6,19,"4",11.21,"0","3","1","1"
"6041",671.3,23.13,4.16,10.08,"1",1,9.39,15.06,0,"5","1","3",1,0,13,78.4,17,"1",11,"2","2","2","1"
"6042",381.73,7.62,5.94,9.41,"0",1,9.9,29.88,0,"4","1","0",1,0,14,33.9,19,"1",10.13,"0","2","2","1"
"6043",683.46,13.99,6.53,9.9,"1",1,9.34,6.54,1,"12","2","2",0,1,7,75.7,11,"2",11.08,"2","3","0","1"
"6044",689.85,15.31,6.54,10.27,"1",1,9.46,6.33,0,"10","2","2",1,0,7,36.9,26,"1",11.59,"0","2","2","1"
"6045",472.46,13.11,6.16,9.55,"1",1,9.3,24.07,0,"12","1","1",0,0,17,71.7,27,"0",10.82,"0","2","1","1"
"6046",356.89,12.12,5.88,9.68,"1",1,9.89,20.83,0,"3","2","1",0,1,7,54.9,17,"2",10.87,"2","2","0","1"
"6047",280.83,18.25,5.64,9.31,"1",1,8.98,15.31,0,"6","2","3",0,1,12,49.9,23,"1",11.26,"1","3","0","1"
"6048",989.29,23.13,4,10.46,"1",1,10.33,14.17,0,"5","1","3",0,0,4,67.9,13,"1",11.26,"1","2","0","1"
"6049",273.22,18.55,5.61,8.92,"1",1,9.08,14.76,0,"2","2","3",0,0,12,48.3,17,"1",10.88,"2","2","2","1"
"6050",290.23,18.25,5.67,8.99,"2",1,8.92,5.33,0,"11","2","3",1,1,5,94.8,8,"3",10.37,"2","3","1","1"
"6051",416.99,19.22,6.03,9.68,"1",1,9.06,20.63,0,"7","1","3",0,0,5,71.8,10,"1",10.52,"0","2","0","1"
"6052",321.55,9.76,5.77,9.21,"1",1,9.32,26.84,0,"12","1","1",1,0,6,48.1,27,"3",10.55,"1","2","1","1"
"6053",404.97,13.11,6,9.39,"1",1,9.4,13.9,0,"12","1","1",0,0,14,45.6,23,"1",10.34,"2","2","1","1"
"6054",946.68,20.99,6.85,10.46,"1",1,10.68,23.77,0,"4","2","3",0,1,11,83.4,31,"4",11.36,"2","2","0","1"
"6055",246.05,13.99,5.51,8.88,"2",1,5.42,19.56,0,"11","2","2",1,1,17,4.1,27,"3",11.44,"0","3","2","1"
"6056",208.78,8.9,5.34,8.79,"1",1,8.79,10.77,0,"3","2","0",1,0,7,49.1,8,"1",9.78,"2","2","2","1"
"6057",465.81,12.12,6.14,9.55,"0",1,9.7,18.69,0,"4","1","1",0,0,8,77,16,"1",10.55,"0","2","1","1"
"6058",434.23,8.9,6.07,9.52,"0",1,9.44,18.15,0,"8","1","0",0,1,9,48.9,10,"0",10.92,"0","2","1","1"
"6059",758.44,21.48,6.63,9.9,"2",1,8.14,19.99,0,"1","0","3",1,1,9,93,12,"0",11.51,"0","3","0","1"
"6060",68.04,13.67,4.22,7.6,"2",1,9.26,21.15,0,"12","1","1",1,0,17,67.2,24,"0",10.83,"2","2","2","1"
"6061",785.98,13.99,6.67,10.04,"0",1,9.53,15.59,1,"8","2","2",0,1,11,67.3,33,"1",11.64,"0","2","0","1"
"6062",236.23,13.11,5.46,8.85,"2",1,10.27,22.36,1,"10","2","1",1,1,7,68.8,21,"1",11.16,"1","3","1","1"
"6063",876.59,15.81,3.25,10.13,"1",1,10.24,11.36,0,"5","2","2",1,1,16,48.6,35,"1",11.23,"2","2","2","1"
"6064",273.98,10.74,5.61,9.04,"1",1,8.36,7.82,0,"12","2","1",1,0,7,44.6,19,"4",10.13,"1","2","1","1"
"6065",214.61,12.12,5.37,8.77,"1",1,9.11,24.89,0,"12","2","1",1,1,9,49.4,20,"1",11.03,"1","3","1","1"
"6066",399.83,13.99,5.99,9.37,"2",1,8.85,22.55,0,"12","1","2",0,0,9,55.5,12,"0",10.09,"1","2","2","1"
"6067",45.66,6.03,3.82,7.31,"2",1,11.07,23.18,0,"2","2","0",0,1,18,27.9,49,"1",11.08,"2","3","1","1"
"6068",667.32,20.5,6.5,10.12,"1",1,9.18,11,1,"12","2","3",1,1,10,36.9,23,"1",10.82,"1","3","0","1"
"6069",139.27,15.31,4.94,8.29,"2",1,8.41,15.28,0,"8","2","2",1,0,5,56.8,9,"3",10.31,"1","2","1","1"
"6070",399.26,12.12,5.99,9.39,"1",1,9.36,18.61,1,"11","2","1",1,0,11,40.9,27,"1",11.3,"1","2","0","1"
"6071",755,20.5,6.63,10.25,"1",1,8.63,16.09,1,"8","2","3",1,1,8,70.9,32,"1",11.35,"2","3","0","1"
"6072",717.63,13.99,6.58,9.95,"1",1,9.93,7.14,0,"8","2","2",1,1,8,82,22,"3",11.92,"2","3","2","1"
"6073",558.54,17.99,6.33,10,"1",1,10.04,17.28,0,"8","2","3",0,0,8,66.6,21,"1",10.71,"2","2","0","1"
"6074",228.32,10.74,5.43,8.85,"2",1,9.23,14.76,0,"11","2","1",0,1,6,31.9,10,"4",11.1,"1","3","0","1"
"6075",239.21,13.99,5.48,8.85,"2",1,10.67,22,1,"2","2","2",0,1,16,84.5,25,"4",11.7,"2","3","1","1"
"6076",357.19,13.67,5.07,9.26,"0",1,9.7,16.38,0,"7","2","1",0,1,14,78.9,21,"0",10.92,"1","1","2","1"
"6077",164.61,23.33,0,8.67,"1",1,8.67,5.79,0,"11","1","3",0,0,5,96.7,9,"1",11.08,"2","2","0","1"
"6078",867.03,23.33,8.37,10.33,"2",1,10.25,3.6,0,"8","1","3",0,1,6,70.4,18,"3",11.92,"2","3","2","1"
"6079",286.85,13.11,5.66,9.05,"2",1,9.29,19.66,0,"10","1","1",0,1,8,75.9,29,"1",11,"0","3","1","1"
"6080",539.57,18.55,6.29,9.95,"1",1,9.23,21.35,0,"2","2","3",0,1,15,67.7,20,"3",10.69,"1","3","0","1"
"6081",669.79,13.99,6.51,9.88,"2",1,9.57,22.85,0,"12","2","2",0,0,8,84.2,32,"1",10.6,"0","2","0","1"
"6082",332.72,12.12,5.81,9.21,"1",1,9.49,18.4,0,"1","1","1",0,1,7,72.9,13,"1",11,"2","3","2","1"
"6083",340.18,13.67,5.83,9.21,"0",1,9.51,13.67,0,"4","1","1",1,0,15,68.8,21,"1",11.4,"2","2","1","1"
"6084",187.75,7.9,5.24,8.7,"0",1,9.1,15.74,1,"10","2","0",0,1,10,35.9,23,"3",11.31,"1","3","1","1"
"6085",318.91,13.11,5.76,9.15,"1",1,9.35,23.77,0,"3","2","1",0,0,11,50.4,25,"1",9.85,"0","1","0","1"
"6086",978.48,10.74,6.89,10.31,"2",1,9.85,8.19,0,"11","2","1",1,1,9,40.5,10,"1",11.59,"0","3","0","1"
"6087",442,13.99,4.12,9.85,"2",1,10.04,10.96,0,"12","2","2",1,1,9,57.7,26,"3",10.55,"0","3","2","1"
"6088",361.48,17.99,5.89,9.21,"2",1,9.13,6.56,0,"10","2","3",1,1,11,81.9,25,"2",12.25,"1","3","2","1"
"6089",549.9,21.48,6.31,9.91,"2",1,9.73,12.97,0,"3","2","3",0,0,3,88.7,10,"1",10.62,"2","1","0","1"
"6090",218.66,9.76,5.39,8.82,"1",1,8.33,20.52,0,"5","1","1",0,1,7,68.8,12,"3",10.61,"1","3","1","1"
"6091",982.25,22.78,6.89,10.46,"1",1,9.36,21.69,1,"3","1","3",1,1,12,54.2,24,"2",11.86,"1","3","2","1"
"6092",253.46,7.9,5.54,9,"2",1,7.35,8.62,0,"10","1","0",1,0,5,38.7,9,"4",10.55,"0","1","2","1"
"6093",564.81,16.29,6.34,9.68,"0",1,9.45,17.43,0,"1","2","2",1,1,11,83.4,24,"4",11.26,"0","2","1","1"
"6094",178.94,17.27,0,8.52,"2",1,7.26,19.84,0,"7","1","3",1,0,4,54.5,6,"0",10.31,"0","2","2","1"
"6095",404.97,13.11,6,9.39,"1",1,8.28,10.35,0,"6","1","1",1,0,6,50.6,17,"0",10.71,"0","2","2","1"
"6096",489.24,10.74,3.93,9.62,"1",1,8.71,15.33,0,"2","1","1",0,1,11,29.8,38,"2",10.6,"1","3","0","1"
"6097",155.81,7.62,5.05,8.52,"2",1,10.07,11.56,0,"3","2","0",0,1,14,80.6,21,"3",10.86,"0","3","2","1"
"6098",292.61,9.76,5.68,9.12,"1",1,6.97,0.64,0,"3","2","1",1,0,3,16.4,12,"4",10.75,"2","2","1","1"
"6099",415.51,15.81,6.03,9.38,"1",1,9.55,14.18,0,"8","0","2",1,0,10,66.7,10,"0",10.31,"0","2","2","1"
"6100",396.6,14.65,5.98,9.73,"0",1,9.94,24.41,0,"4","2","2",0,0,15,71.2,25,"0",10.92,"2","2","0","1"
"6101",321.55,9.76,5.77,9.21,"2",1,9.31,21.46,0,"8","2","1",1,1,16,23.9,25,"2",10.79,"0","2","1","1"
"6102",695.02,18.55,6.54,10.21,"1",1,10.17,11.45,0,"5","2","3",1,1,8,59.3,21,"2",10.92,"1","3","0","1"
"6103",344.95,14.65,5.84,9.21,"1",1,9.42,21.06,0,"10","2","2",0,1,11,66,31,"4",10.6,"2","3","2","1"
"6104",643.04,23.13,6.47,10.03,"1",1,9.25,18.73,0,"6","1","3",1,0,17,42.6,35,"3",10.74,"1","2","0","1"
"6105",306.16,13.67,5.72,9.1,"0",1,9.77,9.38,0,"12","2","1",0,1,8,86.2,17,"1",11.16,"0","3","2","1"
"6106",448.47,10.74,5.38,9.53,"1",1,9.64,20.23,0,"12","2","1",1,1,16,36.7,38,"4",10.24,"2","3","1","1"
"6107",377.71,14.65,5.98,9.68,"2",1,7.75,4.65,1,"11","1","2",0,0,9,22.6,12,"1",11,"0","2","0","1"
"6108",449.79,20.5,5.6,9.73,"2",1,8.24,10.71,1,"3","2","3",0,1,6,21.8,7,"1",10.92,"1","3","0","1"
"6109",204.11,13.67,5.32,8.7,"1",1,5.73,15.08,0,"2","2","1",0,0,4,61.8,12,"4",10.71,"0","2","2","1"
"6110",275.96,14.65,5.62,8.99,"1",1,9.17,7.53,1,"3","2","2",0,1,14,50.4,38,"0",10.92,"0","2","2","1"
"6111",389.49,20.99,5.96,9.57,"1",1,8.91,22.64,0,"10","1","3",0,0,8,68.2,22,"0",10.71,"0","2","0","1"
"6112",544.17,18.25,6.3,9.62,"2",1,8.78,14.14,0,"2","0","3",0,0,10,57.3,14,"3",10.93,"0","2","2","1"
"6113",1269.73,18.25,7.15,10.46,"2",1,9.99,17.92,0,"10","2","3",1,0,15,58.9,20,"0",11.46,"0","2","0","1"
"6114",310.45,14.65,5.97,9.1,"0",1,9,11.71,0,"5","2","2",0,0,7,82.2,15,"4",11.16,"2","2","0","1"
"6115",629.52,14.65,6.44,9.81,"1",1,9.3,19.53,1,"2","2","2",0,1,15,62,26,"4",10.92,"0","3","0","1"
"6116",335.79,13.11,5.82,9.21,"1",1,9.21,20.2,0,"4","1","1",1,1,13,34,27,"1",10.49,"0","3","2","1"
"6117",680.36,13.67,6.52,9.9,"1",1,10.17,19.66,0,"2","2","1",0,0,12,64.3,25,"0",10.65,"1","2","0","1"
"6118",444.25,13.99,6.1,9.47,"0",1,9.32,24.16,0,"1","2","2",1,0,17,89.1,20,"1",10.69,"2","2","0","1"
"6119",437.15,18.55,6.08,9.39,"1",1,8.99,21.19,0,"8","0","3",0,0,13,90,16,"2",10.39,"0","1","0","1"
"6120",513.88,18.55,6.24,9.9,"1",1,11.12,20.2,0,"10","2","3",0,1,10,94.8,26,"1",11.47,"2","2","0","1"
"6121",545.52,23.13,7.41,9.87,"1",1,9.14,15,0,"5","2","3",0,0,9,46.9,20,"2",11.21,"2","2","2","1"
"6122",471.62,18.25,6.16,9.47,"0",1,8.64,7.05,0,"4","2","3",1,0,6,81.8,17,"0",10.34,"1","2","2","1"
"6123",347.13,15.81,5.85,9.2,"1",1,9.6,15.76,1,"12","2","2",1,1,5,89.1,19,"3",10.96,"0","3","2","1"
"6124",546.44,18.55,6.3,9.62,"0",1,9.52,8.52,0,"8","1","3",1,1,5,82.4,7,"1",10.92,"1","2","2","1"
"6125",311.19,15.81,5.74,9.09,"1",1,9.33,21.83,0,"6","1","2",1,1,15,61,16,"3",10.49,"0","3","2","1"
"6126",486.86,20.99,6.19,9.8,"0",1,10.39,11.63,0,"4","1","3",1,0,5,83.5,23,"1",11.6,"0","2","0","1"
"6127",486.86,20.99,6.19,9.8,"0",1,8.97,19.1,0,"4","2","3",1,0,13,42.8,29,"4",11.03,"2","2","2","1"
"6128",176.51,16.29,5.2,8.52,"2",1,7.65,17.32,0,"12","1","2",1,0,10,51.2,14,"0",10.71,"1","2","1","1"
"6129",361.48,17.99,5.89,9.21,"1",1,9.4,18.51,0,"1","1","3",0,0,13,83.6,24,"1",10.46,"1","2","1","1"
"6130",268.07,18.25,5.31,9.26,"2",1,5.61,0.71,0,"10","2","3",0,1,3,4,6,"3",10.43,"0","3","2","1"
"6131",362.78,18.25,5.89,9.21,"0",1,9.27,6.99,1,"5","2","3",1,0,7,94.4,17,"4",10.86,"1","2","1","1"
"6132",78.3,6.62,4.54,7.84,"2",1,8.44,21.89,0,"11","1","0",0,0,7,18.6,18,"0",10.74,"0","2","1","1"
"6133",719.43,18.55,6.58,10.24,"1",1,8.86,21.58,1,"4","2","3",1,1,12,31.5,40,"3",11.53,"2","3","0","1"
"6134",163.08,10.74,5.09,8.52,"0",1,9.69,16.72,0,"1","2","1",1,1,13,74.1,20,"1",11.18,"2","3","0","1"
"6135",397.33,19.99,5.98,9.62,"1",1,9.07,21.17,0,"10","1","3",1,1,20,59.7,26,"1",10.71,"0","3","0","1"
"6136",615.11,13.99,6.42,9.8,"1",1,9.22,5.18,1,"6","2","2",0,1,5,88,25,"0",11.78,"2","3","2","1"
"6137",225.68,6.62,5.42,8.9,"2",1,9.26,22.47,0,"1","2","0",0,1,11,39.7,36,"1",11.08,"1","3","2","1"
"6138",680.36,13.67,6.52,9.9,"1",1,10.17,15.58,0,"3","2","1",0,1,8,84.4,36,"0",11.56,"0","3","0","1"
"6139",122.47,13.67,4.81,8.19,"1",1,8.13,20.75,1,"5","1","1",0,0,7,62.9,16,"4",10.78,"0","2","1","1"
"6140",557.51,22.45,3.62,9.9,"1",1,9.77,14.6,0,"11","2","3",0,0,11,41.8,18,"0",10.88,"0","2","0","1"
"6141",757.37,15.81,6.63,9.98,"1",1,9.71,8.14,1,"7","2","2",1,1,14,84.6,24,"1",11.97,"2","3","2","1"
"6142",108,13.11,4.68,8.07,"2",1,10.38,17.71,0,"5","2","1",1,1,12,78.3,29,"1",11.53,"0","3","2","1"
"6143",391.56,16.29,5.97,9.68,"0",1,9.51,22.5,0,"12","1","2",1,1,11,36.9,44,"1",11.29,"2","3","0","1"
"6144",438.07,7.9,6.08,9.55,"1",1,4.69,1.01,0,"1","2","0",1,1,5,0.5,11,"1",10.33,"2","2","0","1"
"6145",662.63,17.99,6.5,10.17,"1",1,10.21,14.74,0,"5","2","3",0,1,16,49.6,34,"0",11.98,"0","3","2","1"
"6146",866.53,24.2,6.76,10.31,"2",1,8.94,3.14,1,"4","2","3",1,1,10,56.4,25,"0",11.63,"1","3","0","1"
"6147",359.34,12.12,5.88,9.29,"1",1,9.66,6.35,0,"8","2","1",1,1,11,59.3,33,"1",11.02,"1","3","2","1"
"6148",205.04,13.99,5.32,8.7,"0",1,8.61,14.97,0,"6","1","2",0,0,4,94.2,5,"2",9.98,"1","2","1","1"
"6149",634.7,17.99,6.45,10.13,"1",1,9.88,20.29,0,"4","2","3",1,1,5,90.3,30,"2",11.65,"1","3","0","1"
"6150",161.99,13.11,5.67,8.48,"2",1,8.55,15.26,0,"8","2","1",1,1,11,40.2,31,"1",10.37,"2","3","1","1"
"6151",404.97,13.11,6,9.39,"0",1,9.18,16.62,0,"3","2","1",0,1,7,73.4,19,"4",11.08,"2","3","2","1"
"6152",795.16,20.5,6.92,10.3,"1",1,9.96,15.83,0,"12","2","3",0,1,11,66.1,33,"4",10.99,"2","3","0","1"
"6153",195.7,10.74,5.28,8.7,"1",1,10.3,16.86,0,"5","2","1",0,1,9,85.8,30,"4",11.23,"1","2","1","1"
"6154",120.73,14.65,4.79,8.16,"1",1,9.1,7,0,"3","2","2",1,0,12,26.8,16,"1",11.08,"0","3","1","1"
"6155",513.88,18.55,6.24,9.9,"1",1,8.7,17.04,0,"12","1","3",1,1,9,64,16,"3",11.35,"2","3","2","1"
"6156",638.25,18.25,3.87,10.13,"1",1,10.24,23.1,0,"7","2","3",1,1,9,58.8,28,"0",11.35,"0","3","0","1"
"6157",337.47,13.11,5.82,9.21,"0",1,9,16.03,1,"3","2","1",0,1,13,71.4,24,"2",11.16,"1","3","1","1"
"6158",683.46,13.99,6.53,9.9,"1",1,8.37,14.8,0,"12","2","2",1,1,14,57.7,45,"2",11.18,"0","2","0","1"
"6159",189.72,14.65,5.25,8.61,"0",1,8.77,16.72,1,"12","1","2",0,0,7,84.5,13,"0",9.39,"0","1","2","1"
"6160",454.41,20.99,6.12,9.73,"2",1,9.03,7.2,0,"1","1","3",1,0,12,61.9,17,"4",11.16,"0","2","1","1"
"6161",566.56,14.65,6.34,10.09,"0",1,9.95,21.18,0,"11","2","2",0,1,5,85.9,11,"3",11.31,"2","3","0","1"
"6162",827.9,22.45,6.72,10.3,"2",1,9.81,16.69,0,"12","2","3",1,0,9,90.4,21,"1",11,"1","2","2","1"
"6163",408.22,13.67,6.01,9.39,"1",1,9.64,21.83,0,"7","2","1",0,0,9,56,28,"4",11.11,"2","3","0","1"
"6164",521.24,19.22,6.26,9.9,"2",1,9.4,17.19,0,"3","2","3",0,1,7,88.6,19,"2",11.46,"2","3","0","1"
"6165",1103.03,19.22,7.01,10.31,"1",1,11.03,24.05,0,"7","2","3",1,1,17,66.5,41,"2",11.42,"2","3","0","1"
"6166",491.39,18.55,6.2,9.86,"2",1,8.73,9.22,1,"3","2","3",1,1,6,71.3,15,"1",11.28,"2","3","0","1"
"6167",404.86,17.99,6,9.32,"0",1,10.32,20.97,0,"7","2","3",1,0,8,73,24,"1",11.17,"0","2","2","1"
"6168",828.06,21.97,6.72,10.31,"2",1,9.56,20.02,0,"11","2","3",1,1,13,24.1,21,"0",11.79,"0","3","2","1"
"6169",174.09,15.31,5.16,8.52,"1",1,8.82,13.61,0,"3","1","2",1,0,7,70.3,11,"1",10.46,"1","2","1","1"
"6170",548.39,17.99,6.31,9.98,"2",1,10.28,12.55,0,"11","2","3",0,1,11,62.7,31,"0",11.25,"1","3","0","1"
"6171",282.41,16.29,5.64,8.99,"2",1,7.61,22.65,1,"6","2","2",1,1,11,50.7,40,"3",11.08,"2","3","1","1"
"6172",31.3,7.9,3.44,6.91,"2",1,8.54,19.82,0,"11","1","0",1,1,6,57.4,15,"4",11,"1","3","2","1"
"6173",357.88,17.27,5.88,9.21,"1",1,8.91,8.09,0,"7","2","3",1,0,6,97.4,6,"3",10.6,"1","2","0","1"
"6174",84.85,12.12,4.44,7.84,"1",1,8.55,23.77,0,"1","2","1",1,1,15,63.3,48,"1",11.26,"2","3","1","1"
"6175",337.47,13.11,5.82,9.21,"2",1,10.16,21.65,1,"2","2","1",1,1,15,77.8,47,"2",11.29,"2","3","0","1"
"6176",190.52,8.9,5.25,8.7,"0",1,8.69,6.08,1,"12","1","0",0,0,8,45.5,11,"4",10.31,"0","2","2","1"
"6177",273.39,13.99,5.61,8.99,"2",1,9.99,22.76,0,"5","2","2",0,0,6,91.9,9,"1",10.24,"1","2","1","1"
"6178",85.44,13.99,4.45,7.82,"1",1,8.26,23.9,0,"12","2","2",1,0,17,27.8,34,"4",11,"1","2","1","1"
"6179",413.94,14.65,6.03,9.39,"0",1,9.21,23.81,0,"10","2","2",0,1,6,91.9,20,"4",10.97,"2","3","2","1"
"6180",562.88,19.99,6.33,9.96,"1",1,10.08,22.93,0,"2","2","3",0,0,16,89.9,22,"1",10.67,"2","2","2","1"
"6181",204.11,13.67,5.32,8.7,"1",1,8.66,19.74,0,"10","2","1",1,0,7,62.9,13,"1",10.55,"1","2","1","1"
"6182",790.11,21.97,6.67,10.26,"1",1,10.48,23.45,0,"11","2","3",0,1,9,93,25,"0",10.97,"1","2","0","1"
"6183",829.09,19.99,6.72,10.35,"1",1,9.43,25.87,0,"10","2","3",1,1,19,26.3,29,"0",11.78,"0","3","0","1"
"6184",256.3,13.99,5.55,8.92,"1",1,8.79,17.92,0,"8","2","2",1,0,10,28.3,18,"3",9.85,"0","2","2","1"
"6185",635.41,16.29,6.45,9.8,"1",1,10.16,6.67,0,"11","1","2",1,0,4,74.3,23,"0",11.08,"0","2","2","1"
"6186",147.38,6.62,4.99,8.48,"2",1,9.2,21.26,0,"6","2","0",1,1,12,24.5,30,"4",11,"1","1","1","1"
"6187",105.91,16.29,4.66,8.01,"1",1,9.06,16.55,0,"11","1","2",1,0,12,47.3,19,"0",11.03,"1","1","1","1"
"6188",435.34,18.25,6.08,9.39,"1",1,9.32,20.5,0,"1","2","3",1,0,5,79.6,19,"1",11.16,"0","2","0","1"
"6189",361.48,17.99,5.89,9.21,"1",1,8.75,2.96,1,"4","1","3",1,1,7,60.1,23,"2",11.29,"2","2","2","1"
"6190",155.24,13.11,5.04,8.43,"0",1,9.51,24.94,0,"6","2","1",0,1,10,57.6,27,"1",10.52,"0","2","2","1"
"6191",450.17,9.76,6.03,9.55,"1",1,9.96,20.79,0,"12","2","1",0,1,21,61,41,"0",11.81,"0","3","1","1"
"6192",170.87,13.99,5.14,8.52,"1",1,7.92,9.99,0,"12","2","2",0,1,7,32.4,20,"0",10.86,"2","2","1","1"
"6193",898.06,20.5,6.17,10.09,"1",1,10.09,17.38,0,"8","2","3",1,0,20,91.9,26,"1",10.86,"0","2","0","1"
"6194",401.6,20.5,3.71,9.62,"0",1,9.44,23.35,0,"4","2","3",1,1,17,43.6,29,"2",10.86,"2","3","0","1"
"6195",428.37,20.5,6.06,9.68,"1",1,8.7,16.94,0,"12","2","3",1,1,10,59.2,38,"3",11.2,"2","3","0","1"
"6196",312.75,19.22,5.75,9.39,"1",1,9.4,11.66,0,"4","2","3",0,1,9,63.5,16,"0",10.65,"1","1","0","1"
"6197",625.81,7.9,6.44,9.9,"0",1,9.57,13.59,0,"12","2","0",0,0,5,66.8,7,"1",11.37,"1","2","0","1"
"6198",529.64,22.45,6.27,9.85,"2",1,9.63,14.18,0,"10","2","3",1,1,12,84,20,"2",12.06,"0","3","0","1"
"6199",127.02,8.9,4.84,8.29,"2",1,0,0.05,0,"2","1","0",0,0,4,0,8,"0",10.17,"0","2","1","1"
"6200",128.47,18.55,4.86,8.52,"2",1,7.06,4.86,1,"10","2","3",0,1,5,48.7,17,"1",9.83,"0","2","0","1"
"6201",192.98,12.12,5.26,8.67,"1",1,9.41,19.82,0,"3","2","1",1,1,14,74.4,27,"1",11.16,"2","3","1","1"
"6202",375.49,7.9,5.93,9.39,"0",1,7.79,11.69,0,"3","0","0",1,0,11,7,18,"1",10.31,"0","2","2","1"
"6203",266.55,13.99,5.59,8.96,"0",1,9.3,24.37,0,"7","2","2",0,0,16,42.4,48,"4",10.71,"0","2","2","1"
"6204",651.55,19.22,6.48,10.13,"0",1,10.77,19.41,0,"3","2","3",1,1,11,88.2,33,"0",11.65,"1","3","0","1"
"6205",1095.16,7.9,7,10.46,"2",1,7.32,10.56,0,"11","2","0",0,1,5,18.9,19,"4",11.35,"0","3","0","1"
"6206",907.88,22.78,5.79,10.38,"0",1,9.61,22.97,0,"10","1","3",1,0,8,84.4,15,"1",11.08,"2","3","0","1"
"6207",410.08,13.99,6.02,9.39,"1",1,9.5,21.84,0,"11","1","2",0,1,16,82.4,29,"4",10.73,"1","3","1","1"
"6208",273.01,7.9,5.61,9.07,"1",1,10.2,18.46,0,"12","2","0",1,1,10,71.5,44,"4",11.16,"0","3","1","1"
"6209",68.5,10.74,4.23,7.65,"2",1,9.57,24.4,0,"12","2","1",1,1,12,75.7,20,"3",11,"2","3","1","1"
"6210",826.24,14.65,6.72,10.46,"2",1,10.46,22.68,0,"11","2","2",1,1,10,57.9,42,"2",11.43,"0","3","0","1"
"6211",295.95,15.31,5.69,9.05,"1",1,9.12,17.73,0,"10","2","2",1,0,6,82.7,10,"3",10,"0","2","2","1"
"6212",715.19,19.99,6.57,10.2,"1",1,7.04,15.48,1,"12","2","3",1,1,6,45.6,21,"1",11.61,"0","2","2","1"
"6213",670.69,15.31,6.51,10.24,"2",1,9.96,12.66,0,"8","2","2",1,1,13,44.9,27,"0",11.7,"0","3","0","1"
